tender/id;tender/title;tender/description;tender/status;tender/procuringEntity/id;tender/value/currency;tender/value/amount;tender/procuringEntity/name;tender/procurementMethod;tender/procurementMethodDetails;tender/mainProcurementCategory;tender/additionalProcurementCategories;tender/tenderPeriod/startDate;tender/tenderPeriod/endDate;tender/tenderPeriod/durationInDays;tender/enquiryPeriod/startDate;tender/enquiryPeriod/endDate;tender/enquiryPeriod/durationInDays;tender/techniques/hasFrameworkAgreement;tender/competitive;language;tender/items/0/id;tender/items/0/description;tender/items/0/quantity;tender/items/0/unit/name;tender/items/0/unit/value/amount;tender/items/0/unit/value/currency;Total
7116-0032-LPU23;SERVICIO DE REPARACIONES MENORES DE INMUEBLES PERTENECIENTES AL DOMINIO DE CABA; Mantenimiento y reparación de edificios y locales-;active;CABA-UE-7116 ;ARS;0;MINISTERIO DE DESARROLLO ECONÓMICO Y PRODUCCIÓN;open;LICITACION PUBLICA;works;Construcción ;2023-03-02T12:00:00-03:00;2023-03-02T12:00:00-03:00;0;2023-02-22T10:01:00-03:00;2023-02-24T12:00:00-03:00;2;FALSO;FALSO;es;06.07.006.0031.1-0;SERVICIO DE MANTENIMIENTO Y REPARACION DE EDIFICIOS Y LOCALES . Modelo: . ;24;Unidad;0;ARS;0
7116-0032-LPU23;SERVICIO DE REPARACIONES MENORES DE INMUEBLES PERTENECIENTES AL DOMINIO DE CABA; Mantenimiento y reparación de edificios y locales-;active;CABA-UE-7116 ;ARS;0;MINISTERIO DE DESARROLLO ECONÓMICO Y PRODUCCIÓN;open;LICITACION PUBLICA;works;Construcción ;2023-03-02T12:00:00-03:00;2023-03-02T12:00:00-03:00;0;2023-02-22T10:01:00-03:00;2023-02-24T12:00:00-03:00;2;FALSO;FALSO;es;06.07.006.0031.1-0;SERVICIO DE MANTENIMIENTO Y REPARACION DE EDIFICIOS Y LOCALES . Modelo: . ;24;Unidad;0;ARS;0
7116-0032-LPU23;SERVICIO DE REPARACIONES MENORES DE INMUEBLES PERTENECIENTES AL DOMINIO DE CABA; Mantenimiento y reparación de edificios y locales-;active;CABA-UE-7116 ;ARS;0;MINISTERIO DE DESARROLLO ECONÓMICO Y PRODUCCIÓN;open;LICITACION PUBLICA;works;Construcción ;2023-03-02T12:00:00-03:00;2023-03-02T12:00:00-03:00;0;2023-02-22T10:01:00-03:00;2023-02-24T12:00:00-03:00;2;FALSO;FALSO;es;06.07.006.0031.1-0;SERVICIO DE MANTENIMIENTO Y REPARACION DE EDIFICIOS Y LOCALES . Modelo: . ;120;Unidad;0;ARS;0
7116-0032-LPU23;SERVICIO DE REPARACIONES MENORES DE INMUEBLES PERTENECIENTES AL DOMINIO DE CABA; Mantenimiento y reparación de edificios y locales-;active;CABA-UE-7116 ;ARS;0;MINISTERIO DE DESARROLLO ECONÓMICO Y PRODUCCIÓN;open;LICITACION PUBLICA;works;Construcción ;2023-03-02T12:00:00-03:00;2023-03-02T12:00:00-03:00;0;2023-02-22T10:01:00-03:00;2023-02-24T12:00:00-03:00;2;FALSO;FALSO;es;06.07.006.0031.1-0;SERVICIO DE MANTENIMIENTO Y REPARACION DE EDIFICIOS Y LOCALES . Modelo: . ;120;Unidad;0;ARS;0
7116-0032-LPU23;SERVICIO DE REPARACIONES MENORES DE INMUEBLES PERTENECIENTES AL DOMINIO DE CABA; Mantenimiento y reparación de edificios y locales-;active;CABA-UE-7116 ;ARS;0;MINISTERIO DE DESARROLLO ECONÓMICO Y PRODUCCIÓN;open;LICITACION PUBLICA;works;Construcción ;2023-03-02T12:00:00-03:00;2023-03-02T12:00:00-03:00;0;2023-02-22T10:01:00-03:00;2023-02-24T12:00:00-03:00;2;FALSO;FALSO;es;06.07.006.0031.1-0;SERVICIO DE MANTENIMIENTO Y REPARACION DE EDIFICIOS Y LOCALES . Modelo: . ;12;Unidad;0;ARS;0
7116-0032-LPU23;SERVICIO DE REPARACIONES MENORES DE INMUEBLES PERTENECIENTES AL DOMINIO DE CABA; Mantenimiento y reparación de edificios y locales-;active;CABA-UE-7116 ;ARS;0;MINISTERIO DE DESARROLLO ECONÓMICO Y PRODUCCIÓN;open;LICITACION PUBLICA;works;Construcción ;2023-03-02T12:00:00-03:00;2023-03-02T12:00:00-03:00;0;2023-02-22T10:01:00-03:00;2023-02-24T12:00:00-03:00;2;FALSO;FALSO;es;06.07.006.0031.1-0;SERVICIO DE MANTENIMIENTO Y REPARACION DE EDIFICIOS Y LOCALES . Modelo: . ;12;Unidad;0;ARS;0
7116-0032-LPU23;SERVICIO DE REPARACIONES MENORES DE INMUEBLES PERTENECIENTES AL DOMINIO DE CABA; Mantenimiento y reparación de edificios y locales-;active;CABA-UE-7116 ;ARS;0;MINISTERIO DE DESARROLLO ECONÓMICO Y PRODUCCIÓN;open;LICITACION PUBLICA;works;Construcción ;2023-03-02T12:00:00-03:00;2023-03-02T12:00:00-03:00;0;2023-02-22T10:01:00-03:00;2023-02-24T12:00:00-03:00;2;FALSO;FALSO;es;06.07.006.0031.1-0;SERVICIO DE MANTENIMIENTO Y REPARACION DE EDIFICIOS Y LOCALES . Modelo: . ;6;Unidad;0;ARS;0
7116-0032-LPU23;SERVICIO DE REPARACIONES MENORES DE INMUEBLES PERTENECIENTES AL DOMINIO DE CABA; Mantenimiento y reparación de edificios y locales-;active;CABA-UE-7116 ;ARS;0;MINISTERIO DE DESARROLLO ECONÓMICO Y PRODUCCIÓN;open;LICITACION PUBLICA;works;Construcción ;2023-03-02T12:00:00-03:00;2023-03-02T12:00:00-03:00;0;2023-02-22T10:01:00-03:00;2023-02-24T12:00:00-03:00;2;FALSO;FALSO;es;06.07.006.0031.1-0;SERVICIO DE MANTENIMIENTO Y REPARACION DE EDIFICIOS Y LOCALES . Modelo: . ;6;Unidad;0;ARS;0
7116-0032-LPU23;SERVICIO DE REPARACIONES MENORES DE INMUEBLES PERTENECIENTES AL DOMINIO DE CABA; Mantenimiento y reparación de edificios y locales-;active;CABA-UE-7116 ;ARS;0;MINISTERIO DE DESARROLLO ECONÓMICO Y PRODUCCIÓN;open;LICITACION PUBLICA;works;Construcción ;2023-03-02T12:00:00-03:00;2023-03-02T12:00:00-03:00;0;2023-02-22T10:01:00-03:00;2023-02-24T12:00:00-03:00;2;FALSO;FALSO;es;06.07.006.0031.1-0;SERVICIO DE MANTENIMIENTO Y REPARACION DE EDIFICIOS Y LOCALES . Modelo: . ;6;Unidad;0;ARS;0
7116-0032-LPU23;SERVICIO DE REPARACIONES MENORES DE INMUEBLES PERTENECIENTES AL DOMINIO DE CABA; Mantenimiento y reparación de edificios y locales-;active;CABA-UE-7116 ;ARS;0;MINISTERIO DE DESARROLLO ECONÓMICO Y PRODUCCIÓN;open;LICITACION PUBLICA;works;Construcción ;2023-03-02T12:00:00-03:00;2023-03-02T12:00:00-03:00;0;2023-02-22T10:01:00-03:00;2023-02-24T12:00:00-03:00;2;FALSO;FALSO;es;06.07.006.0031.1-0;SERVICIO DE MANTENIMIENTO Y REPARACION DE EDIFICIOS Y LOCALES . Modelo: . ;6;Unidad;0;ARS;0
7116-0032-LPU23;SERVICIO DE REPARACIONES MENORES DE INMUEBLES PERTENECIENTES AL DOMINIO DE CABA; Mantenimiento y reparación de edificios y locales-;active;CABA-UE-7116 ;ARS;0;MINISTERIO DE DESARROLLO ECONÓMICO Y PRODUCCIÓN;open;LICITACION PUBLICA;works;Construcción ;2023-03-02T12:00:00-03:00;2023-03-02T12:00:00-03:00;0;2023-02-22T10:01:00-03:00;2023-02-24T12:00:00-03:00;2;FALSO;FALSO;es;06.07.006.0031.1-0;SERVICIO DE MANTENIMIENTO Y REPARACION DE EDIFICIOS Y LOCALES . Modelo: . ;6;Unidad;0;ARS;0
7116-0032-LPU23;SERVICIO DE REPARACIONES MENORES DE INMUEBLES PERTENECIENTES AL DOMINIO DE CABA; Mantenimiento y reparación de edificios y locales-;active;CABA-UE-7116 ;ARS;0;MINISTERIO DE DESARROLLO ECONÓMICO Y PRODUCCIÓN;open;LICITACION PUBLICA;works;Construcción ;2023-03-02T12:00:00-03:00;2023-03-02T12:00:00-03:00;0;2023-02-22T10:01:00-03:00;2023-02-24T12:00:00-03:00;2;FALSO;FALSO;es;06.07.006.0031.1-0;SERVICIO DE MANTENIMIENTO Y REPARACION DE EDIFICIOS Y LOCALES . Modelo: . ;6;Unidad;0;ARS;0
7116-0032-LPU23;SERVICIO DE REPARACIONES MENORES DE INMUEBLES PERTENECIENTES AL DOMINIO DE CABA; Mantenimiento y reparación de edificios y locales-;active;CABA-UE-7116 ;ARS;0;MINISTERIO DE DESARROLLO ECONÓMICO Y PRODUCCIÓN;open;LICITACION PUBLICA;works;Construcción ;2023-03-02T12:00:00-03:00;2023-03-02T12:00:00-03:00;0;2023-02-22T10:01:00-03:00;2023-02-24T12:00:00-03:00;2;FALSO;FALSO;es;06.07.006.0031.1-0;SERVICIO DE MANTENIMIENTO Y REPARACION DE EDIFICIOS Y LOCALES . Modelo: . ;24;Unidad;0;ARS;0
7116-0032-LPU23;SERVICIO DE REPARACIONES MENORES DE INMUEBLES PERTENECIENTES AL DOMINIO DE CABA; Mantenimiento y reparación de edificios y locales-;active;CABA-UE-7116 ;ARS;0;MINISTERIO DE DESARROLLO ECONÓMICO Y PRODUCCIÓN;open;LICITACION PUBLICA;works;Construcción ;2023-03-02T12:00:00-03:00;2023-03-02T12:00:00-03:00;0;2023-02-22T10:01:00-03:00;2023-02-24T12:00:00-03:00;2;FALSO;FALSO;es;06.07.006.0031.1-0;SERVICIO DE MANTENIMIENTO Y REPARACION DE EDIFICIOS Y LOCALES . Modelo: . ;24;Unidad;0;ARS;0
7116-0032-LPU23;SERVICIO DE REPARACIONES MENORES DE INMUEBLES PERTENECIENTES AL DOMINIO DE CABA; Mantenimiento y reparación de edificios y locales-;active;CABA-UE-7116 ;ARS;0;MINISTERIO DE DESARROLLO ECONÓMICO Y PRODUCCIÓN;open;LICITACION PUBLICA;works;Construcción ;2023-03-02T12:00:00-03:00;2023-03-02T12:00:00-03:00;0;2023-02-22T10:01:00-03:00;2023-02-24T12:00:00-03:00;2;FALSO;FALSO;es;06.07.006.0031.1-0;SERVICIO DE MANTENIMIENTO Y REPARACION DE EDIFICIOS Y LOCALES . Modelo: . ;24;Unidad;0;ARS;0
7116-0032-LPU23;SERVICIO DE REPARACIONES MENORES DE INMUEBLES PERTENECIENTES AL DOMINIO DE CABA; Mantenimiento y reparación de edificios y locales-;active;CABA-UE-7116 ;ARS;0;MINISTERIO DE DESARROLLO ECONÓMICO Y PRODUCCIÓN;open;LICITACION PUBLICA;works;Construcción ;2023-03-02T12:00:00-03:00;2023-03-02T12:00:00-03:00;0;2023-02-22T10:01:00-03:00;2023-02-24T12:00:00-03:00;2;FALSO;FALSO;es;06.07.006.0031.1-0;SERVICIO DE MANTENIMIENTO Y REPARACION DE EDIFICIOS Y LOCALES . Modelo: . ;24;Unidad;0;ARS;0
7116-0032-LPU23;SERVICIO DE REPARACIONES MENORES DE INMUEBLES PERTENECIENTES AL DOMINIO DE CABA; Mantenimiento y reparación de edificios y locales-;active;CABA-UE-7116 ;ARS;0;MINISTERIO DE DESARROLLO ECONÓMICO Y PRODUCCIÓN;open;LICITACION PUBLICA;works;Construcción ;2023-03-02T12:00:00-03:00;2023-03-02T12:00:00-03:00;0;2023-02-22T10:01:00-03:00;2023-02-24T12:00:00-03:00;2;FALSO;FALSO;es;06.07.006.0031.1-0;SERVICIO DE MANTENIMIENTO Y REPARACION DE EDIFICIOS Y LOCALES . Modelo: . ;24;Unidad;0;ARS;0
7116-0032-LPU23;SERVICIO DE REPARACIONES MENORES DE INMUEBLES PERTENECIENTES AL DOMINIO DE CABA; Mantenimiento y reparación de edificios y locales-;active;CABA-UE-7116 ;ARS;0;MINISTERIO DE DESARROLLO ECONÓMICO Y PRODUCCIÓN;open;LICITACION PUBLICA;works;Construcción ;2023-03-02T12:00:00-03:00;2023-03-02T12:00:00-03:00;0;2023-02-22T10:01:00-03:00;2023-02-24T12:00:00-03:00;2;FALSO;FALSO;es;06.07.006.0031.1-0;SERVICIO DE MANTENIMIENTO Y REPARACION DE EDIFICIOS Y LOCALES . Modelo: . ;24;Unidad;0;ARS;0
7116-0032-LPU23;SERVICIO DE REPARACIONES MENORES DE INMUEBLES PERTENECIENTES AL DOMINIO DE CABA; Mantenimiento y reparación de edificios y locales-;active;CABA-UE-7116 ;ARS;0;MINISTERIO DE DESARROLLO ECONÓMICO Y PRODUCCIÓN;open;LICITACION PUBLICA;works;Construcción ;2023-03-02T12:00:00-03:00;2023-03-02T12:00:00-03:00;0;2023-02-22T10:01:00-03:00;2023-02-24T12:00:00-03:00;2;FALSO;FALSO;es;06.07.006.0031.1-0;SERVICIO DE MANTENIMIENTO Y REPARACION DE EDIFICIOS Y LOCALES . Modelo: . ;24;Unidad;0;ARS;0
7116-0032-LPU23;SERVICIO DE REPARACIONES MENORES DE INMUEBLES PERTENECIENTES AL DOMINIO DE CABA; Mantenimiento y reparación de edificios y locales-;active;CABA-UE-7116 ;ARS;0;MINISTERIO DE DESARROLLO ECONÓMICO Y PRODUCCIÓN;open;LICITACION PUBLICA;works;Construcción ;2023-03-02T12:00:00-03:00;2023-03-02T12:00:00-03:00;0;2023-02-22T10:01:00-03:00;2023-02-24T12:00:00-03:00;2;FALSO;FALSO;es;06.07.006.0031.1-0;SERVICIO DE MANTENIMIENTO Y REPARACION DE EDIFICIOS Y LOCALES . Modelo: . ;24;Unidad;0;ARS;0
7116-0032-LPU23;SERVICIO DE REPARACIONES MENORES DE INMUEBLES PERTENECIENTES AL DOMINIO DE CABA; Mantenimiento y reparación de edificios y locales-;active;CABA-UE-7116 ;ARS;0;MINISTERIO DE DESARROLLO ECONÓMICO Y PRODUCCIÓN;open;LICITACION PUBLICA;works;Construcción ;2023-03-02T12:00:00-03:00;2023-03-02T12:00:00-03:00;0;2023-02-22T10:01:00-03:00;2023-02-24T12:00:00-03:00;2;FALSO;FALSO;es;06.07.006.0031.1-0;SERVICIO DE MANTENIMIENTO Y REPARACION DE EDIFICIOS Y LOCALES . Modelo: . ;24;Unidad;0;ARS;0
7116-0032-LPU23;SERVICIO DE REPARACIONES MENORES DE INMUEBLES PERTENECIENTES AL DOMINIO DE CABA; Mantenimiento y reparación de edificios y locales-;active;CABA-UE-7116 ;ARS;0;MINISTERIO DE DESARROLLO ECONÓMICO Y PRODUCCIÓN;open;LICITACION PUBLICA;works;Construcción ;2023-03-02T12:00:00-03:00;2023-03-02T12:00:00-03:00;0;2023-02-22T10:01:00-03:00;2023-02-24T12:00:00-03:00;2;FALSO;FALSO;es;06.07.006.0031.1-0;SERVICIO DE MANTENIMIENTO Y REPARACION DE EDIFICIOS Y LOCALES . Modelo: . ;24;Unidad;0;ARS;0
7116-0032-LPU23;SERVICIO DE REPARACIONES MENORES DE INMUEBLES PERTENECIENTES AL DOMINIO DE CABA; Mantenimiento y reparación de edificios y locales-;active;CABA-UE-7116 ;ARS;0;MINISTERIO DE DESARROLLO ECONÓMICO Y PRODUCCIÓN;open;LICITACION PUBLICA;works;Construcción ;2023-03-02T12:00:00-03:00;2023-03-02T12:00:00-03:00;0;2023-02-22T10:01:00-03:00;2023-02-24T12:00:00-03:00;2;FALSO;FALSO;es;06.07.006.0031.1-0;SERVICIO DE MANTENIMIENTO Y REPARACION DE EDIFICIOS Y LOCALES . Modelo: . ;24;Unidad;0;ARS;0
7116-0032-LPU23;SERVICIO DE REPARACIONES MENORES DE INMUEBLES PERTENECIENTES AL DOMINIO DE CABA; Mantenimiento y reparación de edificios y locales-;active;CABA-UE-7116 ;ARS;0;MINISTERIO DE DESARROLLO ECONÓMICO Y PRODUCCIÓN;open;LICITACION PUBLICA;works;Construcción ;2023-03-02T12:00:00-03:00;2023-03-02T12:00:00-03:00;0;2023-02-22T10:01:00-03:00;2023-02-24T12:00:00-03:00;2;FALSO;FALSO;es;06.07.006.0031.1-0;SERVICIO DE MANTENIMIENTO Y REPARACION DE EDIFICIOS Y LOCALES . Modelo: . ;24;Unidad;0;ARS;0
7116-0032-LPU23;SERVICIO DE REPARACIONES MENORES DE INMUEBLES PERTENECIENTES AL DOMINIO DE CABA; Mantenimiento y reparación de edificios y locales-;active;CABA-UE-7116 ;ARS;0;MINISTERIO DE DESARROLLO ECONÓMICO Y PRODUCCIÓN;open;LICITACION PUBLICA;works;Construcción ;2023-03-02T12:00:00-03:00;2023-03-02T12:00:00-03:00;0;2023-02-22T10:01:00-03:00;2023-02-24T12:00:00-03:00;2;FALSO;FALSO;es;06.07.006.0031.1-0;SERVICIO DE MANTENIMIENTO Y REPARACION DE EDIFICIOS Y LOCALES . Modelo: . ;24;Unidad;0;ARS;0
7116-0032-LPU23;SERVICIO DE REPARACIONES MENORES DE INMUEBLES PERTENECIENTES AL DOMINIO DE CABA; Mantenimiento y reparación de edificios y locales-;active;CABA-UE-7116 ;ARS;0;MINISTERIO DE DESARROLLO ECONÓMICO Y PRODUCCIÓN;open;LICITACION PUBLICA;works;Construcción ;2023-03-02T12:00:00-03:00;2023-03-02T12:00:00-03:00;0;2023-02-22T10:01:00-03:00;2023-02-24T12:00:00-03:00;2;FALSO;FALSO;es;06.07.006.0031.1-0;SERVICIO DE MANTENIMIENTO Y REPARACION DE EDIFICIOS Y LOCALES . Modelo: . ;48;Unidad;0;ARS;0
7116-0032-LPU23;SERVICIO DE REPARACIONES MENORES DE INMUEBLES PERTENECIENTES AL DOMINIO DE CABA; Mantenimiento y reparación de edificios y locales-;active;CABA-UE-7116 ;ARS;0;MINISTERIO DE DESARROLLO ECONÓMICO Y PRODUCCIÓN;open;LICITACION PUBLICA;works;Construcción ;2023-03-02T12:00:00-03:00;2023-03-02T12:00:00-03:00;0;2023-02-22T10:01:00-03:00;2023-02-24T12:00:00-03:00;2;FALSO;FALSO;es;06.07.006.0031.1-0;SERVICIO DE MANTENIMIENTO Y REPARACION DE EDIFICIOS Y LOCALES . Modelo: . ;6;Unidad;0;ARS;0
7116-0032-LPU23;SERVICIO DE REPARACIONES MENORES DE INMUEBLES PERTENECIENTES AL DOMINIO DE CABA; Mantenimiento y reparación de edificios y locales-;active;CABA-UE-7116 ;ARS;0;MINISTERIO DE DESARROLLO ECONÓMICO Y PRODUCCIÓN;open;LICITACION PUBLICA;works;Construcción ;2023-03-02T12:00:00-03:00;2023-03-02T12:00:00-03:00;0;2023-02-22T10:01:00-03:00;2023-02-24T12:00:00-03:00;2;FALSO;FALSO;es;06.07.006.0031.1-0;SERVICIO DE MANTENIMIENTO Y REPARACION DE EDIFICIOS Y LOCALES . Modelo: . ;12;Unidad;0;ARS;0
7116-0032-LPU23;SERVICIO DE REPARACIONES MENORES DE INMUEBLES PERTENECIENTES AL DOMINIO DE CABA; Mantenimiento y reparación de edificios y locales-;active;CABA-UE-7116 ;ARS;0;MINISTERIO DE DESARROLLO ECONÓMICO Y PRODUCCIÓN;open;LICITACION PUBLICA;works;Construcción ;2023-03-02T12:00:00-03:00;2023-03-02T12:00:00-03:00;0;2023-02-22T10:01:00-03:00;2023-02-24T12:00:00-03:00;2;FALSO;FALSO;es;06.07.006.0031.1-0;SERVICIO DE MANTENIMIENTO Y REPARACION DE EDIFICIOS Y LOCALES . Modelo: . ;120;Unidad;0;ARS;0
7116-0032-LPU23;SERVICIO DE REPARACIONES MENORES DE INMUEBLES PERTENECIENTES AL DOMINIO DE CABA; Mantenimiento y reparación de edificios y locales-;active;CABA-UE-7116 ;ARS;0;MINISTERIO DE DESARROLLO ECONÓMICO Y PRODUCCIÓN;open;LICITACION PUBLICA;works;Construcción ;2023-03-02T12:00:00-03:00;2023-03-02T12:00:00-03:00;0;2023-02-22T10:01:00-03:00;2023-02-24T12:00:00-03:00;2;FALSO;FALSO;es;06.07.006.0031.1-0;SERVICIO DE MANTENIMIENTO Y REPARACION DE EDIFICIOS Y LOCALES . Modelo: . ;120;Unidad;0;ARS;0
7116-0032-LPU23;SERVICIO DE REPARACIONES MENORES DE INMUEBLES PERTENECIENTES AL DOMINIO DE CABA; Mantenimiento y reparación de edificios y locales-;active;CABA-UE-7116 ;ARS;0;MINISTERIO DE DESARROLLO ECONÓMICO Y PRODUCCIÓN;open;LICITACION PUBLICA;works;Construcción ;2023-03-02T12:00:00-03:00;2023-03-02T12:00:00-03:00;0;2023-02-22T10:01:00-03:00;2023-02-24T12:00:00-03:00;2;FALSO;FALSO;es;06.07.006.0031.1-0;SERVICIO DE MANTENIMIENTO Y REPARACION DE EDIFICIOS Y LOCALES . Modelo: . ;60;Unidad;0;ARS;0
7116-0032-LPU23;SERVICIO DE REPARACIONES MENORES DE INMUEBLES PERTENECIENTES AL DOMINIO DE CABA; Mantenimiento y reparación de edificios y locales-;active;CABA-UE-7116 ;ARS;0;MINISTERIO DE DESARROLLO ECONÓMICO Y PRODUCCIÓN;open;LICITACION PUBLICA;works;Construcción ;2023-03-02T12:00:00-03:00;2023-03-02T12:00:00-03:00;0;2023-02-22T10:01:00-03:00;2023-02-24T12:00:00-03:00;2;FALSO;FALSO;es;06.07.006.0031.1-0;SERVICIO DE MANTENIMIENTO Y REPARACION DE EDIFICIOS Y LOCALES . Modelo: . ;12;Unidad;0;ARS;0
7116-0032-LPU23;SERVICIO DE REPARACIONES MENORES DE INMUEBLES PERTENECIENTES AL DOMINIO DE CABA; Mantenimiento y reparación de edificios y locales-;active;CABA-UE-7116 ;ARS;0;MINISTERIO DE DESARROLLO ECONÓMICO Y PRODUCCIÓN;open;LICITACION PUBLICA;works;Construcción ;2023-03-02T12:00:00-03:00;2023-03-02T12:00:00-03:00;0;2023-02-22T10:01:00-03:00;2023-02-24T12:00:00-03:00;2;FALSO;FALSO;es;06.07.006.0031.1-0;SERVICIO DE MANTENIMIENTO Y REPARACION DE EDIFICIOS Y LOCALES . Modelo: . ;30;Unidad;0;ARS;0
7116-0032-LPU23;SERVICIO DE REPARACIONES MENORES DE INMUEBLES PERTENECIENTES AL DOMINIO DE CABA; Mantenimiento y reparación de edificios y locales-;active;CABA-UE-7116 ;ARS;0;MINISTERIO DE DESARROLLO ECONÓMICO Y PRODUCCIÓN;open;LICITACION PUBLICA;works;Construcción ;2023-03-02T12:00:00-03:00;2023-03-02T12:00:00-03:00;0;2023-02-22T10:01:00-03:00;2023-02-24T12:00:00-03:00;2;FALSO;FALSO;es;06.07.006.0031.1-0;SERVICIO DE MANTENIMIENTO Y REPARACION DE EDIFICIOS Y LOCALES . Modelo: . ;6;Unidad;0;ARS;0
7116-0032-LPU23;SERVICIO DE REPARACIONES MENORES DE INMUEBLES PERTENECIENTES AL DOMINIO DE CABA; Mantenimiento y reparación de edificios y locales-;active;CABA-UE-7116 ;ARS;0;MINISTERIO DE DESARROLLO ECONÓMICO Y PRODUCCIÓN;open;LICITACION PUBLICA;works;Construcción ;2023-03-02T12:00:00-03:00;2023-03-02T12:00:00-03:00;0;2023-02-22T10:01:00-03:00;2023-02-24T12:00:00-03:00;2;FALSO;FALSO;es;06.07.006.0031.1-0;SERVICIO DE MANTENIMIENTO Y REPARACION DE EDIFICIOS Y LOCALES . Modelo: . ;6;Unidad;0;ARS;0
7116-0032-LPU23;SERVICIO DE REPARACIONES MENORES DE INMUEBLES PERTENECIENTES AL DOMINIO DE CABA; Mantenimiento y reparación de edificios y locales-;active;CABA-UE-7116 ;ARS;0;MINISTERIO DE DESARROLLO ECONÓMICO Y PRODUCCIÓN;open;LICITACION PUBLICA;works;Construcción ;2023-03-02T12:00:00-03:00;2023-03-02T12:00:00-03:00;0;2023-02-22T10:01:00-03:00;2023-02-24T12:00:00-03:00;2;FALSO;FALSO;es;06.07.006.0031.1-0;SERVICIO DE MANTENIMIENTO Y REPARACION DE EDIFICIOS Y LOCALES . Modelo: . ;6;Unidad;0;ARS;0
7116-0032-LPU23;SERVICIO DE REPARACIONES MENORES DE INMUEBLES PERTENECIENTES AL DOMINIO DE CABA; Mantenimiento y reparación de edificios y locales-;active;CABA-UE-7116 ;ARS;0;MINISTERIO DE DESARROLLO ECONÓMICO Y PRODUCCIÓN;open;LICITACION PUBLICA;works;Construcción ;2023-03-02T12:00:00-03:00;2023-03-02T12:00:00-03:00;0;2023-02-22T10:01:00-03:00;2023-02-24T12:00:00-03:00;2;FALSO;FALSO;es;06.07.006.0031.1-0;SERVICIO DE MANTENIMIENTO Y REPARACION DE EDIFICIOS Y LOCALES . Modelo: . ;6;Unidad;0;ARS;0
7116-0032-LPU23;SERVICIO DE REPARACIONES MENORES DE INMUEBLES PERTENECIENTES AL DOMINIO DE CABA; Mantenimiento y reparación de edificios y locales-;active;CABA-UE-7116 ;ARS;0;MINISTERIO DE DESARROLLO ECONÓMICO Y PRODUCCIÓN;open;LICITACION PUBLICA;works;Construcción ;2023-03-02T12:00:00-03:00;2023-03-02T12:00:00-03:00;0;2023-02-22T10:01:00-03:00;2023-02-24T12:00:00-03:00;2;FALSO;FALSO;es;06.07.006.0031.1-0;SERVICIO DE MANTENIMIENTO Y REPARACION DE EDIFICIOS Y LOCALES . Modelo: . ;6;Unidad;0;ARS;0
7116-0032-LPU23;SERVICIO DE REPARACIONES MENORES DE INMUEBLES PERTENECIENTES AL DOMINIO DE CABA; Mantenimiento y reparación de edificios y locales-;active;CABA-UE-7116 ;ARS;0;MINISTERIO DE DESARROLLO ECONÓMICO Y PRODUCCIÓN;open;LICITACION PUBLICA;works;Construcción ;2023-03-02T12:00:00-03:00;2023-03-02T12:00:00-03:00;0;2023-02-22T10:01:00-03:00;2023-02-24T12:00:00-03:00;2;FALSO;FALSO;es;06.07.006.0031.1-0;SERVICIO DE MANTENIMIENTO Y REPARACION DE EDIFICIOS Y LOCALES . Modelo: . ;6;Unidad;0;ARS;0
7116-0032-LPU23;SERVICIO DE REPARACIONES MENORES DE INMUEBLES PERTENECIENTES AL DOMINIO DE CABA; Mantenimiento y reparación de edificios y locales-;active;CABA-UE-7116 ;ARS;0;MINISTERIO DE DESARROLLO ECONÓMICO Y PRODUCCIÓN;open;LICITACION PUBLICA;works;Construcción ;2023-03-02T12:00:00-03:00;2023-03-02T12:00:00-03:00;0;2023-02-22T10:01:00-03:00;2023-02-24T12:00:00-03:00;2;FALSO;FALSO;es;06.07.006.0031.1-0;SERVICIO DE MANTENIMIENTO Y REPARACION DE EDIFICIOS Y LOCALES . Modelo: . ;24;Unidad;0;ARS;0
7116-0032-LPU23;SERVICIO DE REPARACIONES MENORES DE INMUEBLES PERTENECIENTES AL DOMINIO DE CABA; Mantenimiento y reparación de edificios y locales-;active;CABA-UE-7116 ;ARS;0;MINISTERIO DE DESARROLLO ECONÓMICO Y PRODUCCIÓN;open;LICITACION PUBLICA;works;Construcción ;2023-03-02T12:00:00-03:00;2023-03-02T12:00:00-03:00;0;2023-02-22T10:01:00-03:00;2023-02-24T12:00:00-03:00;2;FALSO;FALSO;es;06.07.006.0031.1-0;SERVICIO DE MANTENIMIENTO Y REPARACION DE EDIFICIOS Y LOCALES . Modelo: . ;2100;Unidad;0;ARS;0
7116-0032-LPU23;SERVICIO DE REPARACIONES MENORES DE INMUEBLES PERTENECIENTES AL DOMINIO DE CABA; Mantenimiento y reparación de edificios y locales-;active;CABA-UE-7116 ;ARS;0;MINISTERIO DE DESARROLLO ECONÓMICO Y PRODUCCIÓN;open;LICITACION PUBLICA;works;Construcción ;2023-03-02T12:00:00-03:00;2023-03-02T12:00:00-03:00;0;2023-02-22T10:01:00-03:00;2023-02-24T12:00:00-03:00;2;FALSO;FALSO;es;06.07.006.0031.1-0;SERVICIO DE MANTENIMIENTO Y REPARACION DE EDIFICIOS Y LOCALES . Modelo: . ;600;Unidad;0;ARS;0
